complaint_id,complaint_text,model_input_text,language,user_persona,is_valid_grievance,primary_department,secondary_departments,department_labels,priority_level,sentiment,authenticity_label,fake_category,spam_flag,manipulation_flag,actionable,civic_relevance,governance_scope,public_safety_risk,escalation_required,trust_score,civic_score,department_confidence,ward_location,detected_language,translated_text,classifier_text
GRV-052D5A3668,मैदान से सूचना: सड़क धंस गई और स्कूटर अंदर फंसा है अस्पताल के सामने सरकार सो रही है,Critical public grievance related to Roads & Traffic. Citizen reports a civic issue needing government action.,Hindi,Public Worker,1,Roads & Traffic,,Roads & Traffic,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,97,86,0.95,Ward-127,Hindi,Critical public grievance related to Roads & Traffic. Citizen reports a civic issue needing government action.,Critical public grievance related to Roads & Traffic. Citizen reports a civic issue needing government action.
GRV-5C9803E345,பெரிய ஆபத்து bleeding on road அரசு தூங்குகிறது,Critical public grievance related to Emergency Medical Response. Citizen reports a civic issue needing government action.,Tamil,Angry Resident,1,Emergency Medical Response,,Emergency Medical Response,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,79,77,0.72,Ward-92,Tamil,Critical public grievance related to Emergency Medical Response. Citizen reports a civic issue needing government action.,Critical public grievance related to Emergency Medical Response. Citizen reports a civic issue needing government action.
GRV-1286810FB5,please send help play area lights are dim and unsafe at night near the govt school right now,please send help play area lights are dim and unsafe at night near the govt school right now,English,Low Literacy User,1,Public Parks & Infrastructure,,Public Parks & Infrastructure,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,False,96,70,0.97,Ward-116,English,please send help play area lights are dim and unsafe at night near the govt school right now,please send help play area lights are dim and unsafe at night near the govt school right now
GRV-FF0F1BBA64,bachao fire near bus depot is spreading smoke kitni baar complaint kare 🚨,bachao fire near bus depot is spreading smoke kitni baar complaint kare 🚨,Hinglish,Angry Resident,1,Fire Department,Public Transport,Fire Department|Public Transport,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,93,99,0.6,Ward-3,Hinglish,bachao fire near bus depot is spreading smoke kitni baar complaint kare 🚨,bachao fire near bus depot is spreading smoke kitni baar complaint kare 🚨
GRV-24F9F2EEDD,खेलने की जगह पर रात में रोशनी बहुत कम है बस डिपो के पास अब तक कुछ नहीं हुआ महिलाएं बाहर जाने से डर रही हैं,Medium public grievance related to Public Parks & Infrastructure. Citizen reports a civic issue needing government action.,Hindi,Women Complainant,1,Public Parks & Infrastructure,,Public Parks & Infrastructure,Medium,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,75,97,0.91,Ward-63,Hindi,Medium public grievance related to Public Parks & Infrastructure. Citizen reports a civic issue needing government action.,Medium public grievance related to Public Parks & Infrastructure. Citizen reports a civic issue needing government action.
GRV-8BB5B24876,फर्स्ट एड रूमचा साइन नाही अनेकदा सांगितलं गावकरी त्रस्त आहेत,Low public grievance related to Emergency Medical Response. Citizen reports a civic issue needing government action.,Marathi,Rural Resident,1,Emergency Medical Response,,Emergency Medical Response,Low,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,81,95,0.98,Ward-122,Marathi,Low public grievance related to Emergency Medical Response. Citizen reports a civic issue needing government action.,Low public grievance related to Emergency Medical Response. Citizen reports a civic issue needing government action.
GRV-2FB7F099B2,यार பூங்கா இருட்டு मेहरबानी करके देखिए 🥺,High public grievance related to Public Parks & Infrastructure. Citizen reports a civic issue needing government action.,Hindi,Student,1,Public Parks & Infrastructure,,Public Parks & Infrastructure,High,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,94,94,0.68,Ward-119,Hindi,High public grievance related to Public Parks & Infrastructure. Citizen reports a civic issue needing government action.,High public grievance related to Public Parks & Infrastructure. Citizen reports a civic issue needing government action.
GRV-E4F94982D8,தீ அணைப்பு நீர் முனை வாகனங்களால் மறைக்கப்பட்டுள்ளது அரசு பள்ளி அருகில் தயவு செய்து பாருங்கள் அரசு தூங்குகிறது,Critical public grievance related to Fire Department. Citizen reports a civic issue needing government action.,Tamil,Angry Resident,1,Fire Department,,Fire Department,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,92,94,0.98,Ward-65,Tamil,Critical public grievance related to Fire Department. Citizen reports a civic issue needing government action.,Critical public grievance related to Fire Department. Citizen reports a civic issue needing government action.
GRV-961F924828,fire near bus depot is spreading smoke பலமுறை சொன்னோம் பெண்கள் வெளியே செல்ல பயப்படுகிறார்கள் 😞,Critical public grievance involving Fire Department and Public Transport. Citizen reports a civic issue needing coordinated department action.,Tamil,Women Complainant,1,Fire Department,Public Transport,Fire Department|Public Transport,Critical,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,88,90,0.57,Ward-79,Tamil,Critical public grievance involving Fire Department and Public Transport. Citizen reports a civic issue needing coordinated department action.,Critical public grievance involving Fire Department and Public Transport. Citizen reports a civic issue needing coordinated department action.
GRV-AACA5FC1B6,flood water reached electric box and sparks started कितनी बार शिकायत करें बहुत लापरवाही है!!,Critical public grievance involving Drainage & Flood Control and Electricity. Citizen reports a civic issue needing coordinated department action.,Hindi,Angry Resident,1,Drainage & Flood Control,Electricity,Drainage & Flood Control|Electricity,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,83,97,0.45,Ward-128,Hindi,Critical public grievance involving Drainage & Flood Control and Electricity. Citizen reports a civic issue needing coordinated department action.,Critical public grievance involving Drainage & Flood Control and Electricity. Citizen reports a civic issue needing coordinated department action.
GRV-DAF244A3C6,school ke bahar men child ko threaten kar rahe sabzi mandi ke paas kitni baar complaint kare women bahar jane se dar rahi,school ke bahar men child ko threaten kar rahe sabzi mandi ke paas kitni baar complaint kare women bahar jane se dar rahi,Hinglish,Women Complainant,1,Women & Child Safety,,Women & Child Safety,High,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,90,77,0.97,Ward-44,Hinglish,school ke bahar men child ko threaten kar rahe sabzi mandi ke paas kitni baar complaint kare women bahar jane se dar rahi,school ke bahar men child ko threaten kar rahe sabzi mandi ke paas kitni baar complaint kare women bahar jane se dar rahi
GRV-F20E04F5A7,मैदान से सूचना: खाने की दुकानों के पास गैस लीक हो रही है पुराने मंदिर के पीछे मेहरबानी करके देखिए 🙏,High public grievance related to Fire Department. Citizen reports a civic issue needing government action.,Hindi,Public Worker,1,Fire Department,,Fire Department,High,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,86,80,0.97,Ward-139,Hindi,High public grievance related to Fire Department. Citizen reports a civic issue needing government action.,High public grievance related to Fire Department. Citizen reports a civic issue needing government action.
GRV-97AC186DF7,fire hydrant prked vehicles se block hai sabzi mandi ke paas baar baar bola,fire hydrant prked vehicles se block hai sabzi mandi ke paas baar baar bola,Hinglish,Emotional Citizen,1,Fire Department,,Fire Department,Critical,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,93,76,0.9,Ward-51,Hinglish,fire hydrant prked vehicles se block hai sabzi mandi ke paas baar baar bola,fire hydrant prked vehicles se block hai sabzi mandi ke paas baar baar bola
GRV-CE79277EEB,EMERGENCY HAI FOOD STLLS KE PAAS GAS LEAK HO RAHA RAIWAY CROSSING KE PAAS ⚠️,EMERGENCY HAI FOOD STLLS KE PAAS GAS LEAK HO RAHA RAIWAY CROSSING KE PAAS ⚠️,Hinglish,Emotional Citizen,1,Fire Department,,Fire Department,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,97,100,0.95,Ward-120,Hinglish,EMERGENCY HAI FOOD STLLS KE PAAS GAS LEAK HO RAHA RAIWAY CROSSING KE PAAS ⚠️,EMERGENCY HAI FOOD STLLS KE PAAS GAS LEAK HO RAHA RAIWAY CROSSING KE PAAS ⚠️
