complaint_id,complaint_text,model_input_text,language,user_persona,is_valid_grievance,primary_department,secondary_departments,department_labels,priority_level,sentiment,authenticity_label,fake_category,spam_flag,manipulation_flag,actionable,civic_relevance,governance_scope,public_safety_risk,escalation_required,trust_score,civic_score,department_confidence,ward_location
GRV-C96DC63F98,SOS करताना अॅप चुकीचे लोकेशन दाखवते भाजी मंडईजवळ नोंद घ्यावी महिला बाहेर जाण्यास घाबरत आहेत 📍,SOS करताना अॅप चुकीचे लोकेशन दाखवते भाजी मंडईजवळ नोंद घ्यावी महिला बाहेर जाण्यास घाबरत आहेत 📍,Marathi,Women Complainant,1,Cyber & Digital Services,,Cyber & Digital Services,Critical,Neutral,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,81,77,0.85,Ward-126
GRV-60C65884AA,"साहेब, पावसानंतर लाईट पोलमधून ठिणग्या येत आहेत कृपया मदत करा","साहेब, पावसानंतर लाईट पोलमधून ठिणग्या येत आहेत कृपया मदत करा",Marathi,Elderly Citizen,1,Street Lighting,,Street Lighting,Critical,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,85,72,0.95,Ward-57
GRV-9A8FF85203,வெள்ளம் தயவு செய்து கவனிக்கவும்,வெள்ளம் தயவு செய்து கவனிக்கவும்,Tamil,Low Literacy User,1,Disaster Management,,Disaster Management,High,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,82,91,0.68,Ward-85
GRV-D429363443,शाळेच्या गेटवर मदत क्रमांकाचा बोर्ड नाही महामार्गाच्या वळणावर 📍,शाळेच्या गेटवर मदत क्रमांकाचा बोर्ड नाही महामार्गाच्या वळणावर 📍,Marathi,Emotional Citizen,1,Women & Child Safety,,Women & Child Safety,Low,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,72,96,0.89,Ward-22
GRV-10CB141681,सरकार सो रही है पार्क में खुला गड्ढा बच्चों को चोट पहुंचा सकता है बहुत लापरवाही है,सरकार सो रही है पार्क में खुला गड्ढा बच्चों को चोट पहुंचा सकता है बहुत लापरवाही है,Hindi,Angry Resident,1,Public Parks & Infrastructure,,Public Parks & Infrastructure,High,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,76,98,0.92,Ward-29
GRV-CCE9BEE092,வெள்ள நீரில் குடும்பங்கள் வீடுகளுக்குள் சிக்கியுள்ளனர் காய்கறி சந்தை அருகில் இன்னும் எதுவும் நடக்கவில்லை யாரும் கேட்கவில்லை,வெள்ள நீரில் குடும்பங்கள் வீடுகளுக்குள் சிக்கியுள்ளனர் காய்கறி சந்தை அருகில் இன்னும் எதுவும் நடக்கவில்லை யாரும் கேட்கவில்லை,Tamil,Angry Resident,1,Disaster Management,,Disaster Management,Critical,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,98,82,0.89,Ward-81
GRV-6B476AD3FC,नालीचे झाकण थोडे सैल आहे किती वेळा तक्रार करायची महिला बाहेर जाण्यास घाबरत आहेत!!,नालीचे झाकण थोडे सैल आहे किती वेळा तक्रार करायची महिला बाहेर जाण्यास घाबरत आहेत!!,Marathi,Women Complainant,1,Drainage & Flood Control,,Drainage & Flood Control,Medium,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,90,94,0.86,Ward-150
GRV-823CFA4FCF,footpath blocked तातडीची गरज आहे !!!,footpath blocked तातडीची गरज आहे !!!,Marathi,Emotional Citizen,1,Urban Housing & Encroachment,,Urban Housing & Encroachment,Medium,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,73,71,0.67,Ward-96
GRV-E31144C13F,नाली का ढक्कन थोड़ा ढीला है हाईवे मोड़ पर जल्दी आइए कोई सुनता ही नहीं !!!,नाली का ढक्कन थोड़ा ढीला है हाईवे मोड़ पर जल्दी आइए कोई सुनता ही नहीं !!!,Hindi,Angry Resident,1,Drainage & Flood Control,,Drainage & Flood Control,Medium,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,97,90,0.9,Ward-91
GRV-DA503EB677,நாய் கடித்தது हम लोग परेशान हैं गांव वाले परेशान हैं!!,நாய் கடித்தது हम लोग परेशान हैं गांव वाले परेशान हैं!!,Hindi,Rural Resident,1,Animal Control,,Animal Control,Critical,Frustrated,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,79,88,0.97,Ward-110
GRV-CB2523FDF0,आंधी में पेड़ गिर गया और एम्बुलेंस रास्ता बंद है मेट्रो गेट 2 के बाहर मेहरबानी करके देखिए,आंधी में पेड़ गिर गया और एम्बुलेंस रास्ता बंद है मेट्रो गेट 2 के बाहर मेहरबानी करके देखिए,Hindi,Low Literacy User,1,Disaster Management,,Disaster Management,High,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,79,83,0.89,Ward-130
GRV-B9E36E5E8D,many children got sick after drinking local watr near the govt school right now please help ppl here are worred,many children got sick after drinking local watr near the govt school right now please help ppl here are worred,English,Rural Resident,1,Health & Public Hygiene,,Health & Public Hygiene,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,78,73,0.89,Ward-94
GRV-564D1993D8,अहो शाळेबाहेर काही लोक मुलाला धमकावत आहेत मेट्रो गेट 2 बाहेर लवकर सोडवा,अहो शाळेबाहेर काही लोक मुलाला धमकावत आहेत मेट्रो गेट 2 बाहेर लवकर सोडवा,Marathi,Student,1,Women & Child Safety,,Women & Child Safety,High,Pleading,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,82,97,0.96,Ward-75
GRV-D7749BD0B0,aliens attacking city center save everyone emergency 😭,aliens attacking city center save everyone emergency 😭,English,Angry Resident,0,Not Applicable,,Not Applicable,Low,Panic,Fake,fake_emergency,False,False,False,Partially Relevant,Unknown,False,False,33,30,0.0,Ward-62
GRV-2E7C241150,यार शाळेच्या गेटवर मदत क्रमांकाचा बोर्ड नाही सरकारी शाळेजवळ लवकर सोडवा,यार शाळेच्या गेटवर मदत क्रमांकाचा बोर्ड नाही सरकारी शाळेजवळ लवकर सोडवा,Marathi,Student,1,Women & Child Safety,,Women & Child Safety,Low,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,72,94,0.97,Ward-17
GRV-0C02460ECA,किती वेळा तक्रार करायची वर्कशॉपचा आवाज रात्री उशिरापर्यंत चालतो भाजी मंडईजवळ मुलींना असुरक्षित वाटते?,किती वेळा तक्रार करायची वर्कशॉपचा आवाज रात्री उशिरापर्यंत चालतो भाजी मंडईजवळ मुलींना असुरक्षित वाटते?,Marathi,Women Complainant,1,Pollution Control,,Pollution Control,Low,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,85,76,0.85,Ward-94
GRV-ABC2D36B4B,पागल कुत्ते ने दो बच्चों को काटा और अभी घूम रहा है अस्पताल के सामने कितनी बार शिकायत करें,पागल कुत्ते ने दो बच्चों को काटा और अभी घूम रहा है अस्पताल के सामने कितनी बार शिकायत करें,Hindi,Angry Resident,1,Animal Control,,Animal Control,High,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,91,74,0.95,Ward-51
GRV-001573E515,"साहेब, लवकर या current leak","साहेब, लवकर या current leak",Marathi,Elderly Citizen,1,Electricity,,Electricity,High,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,84,83,0.69,Ward-29
GRV-73A1C20085,urgent clinic queue is unmanaged and elderly ppl are suffering near vegetable market since mrning,urgent clinic queue is unmanaged and elderly ppl are suffering near vegetable market since mrning,English,Low Literacy User,1,Emergency Medical Response,,Emergency Medical Response,Medium,Panic,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,82,79,0.86,Ward-121
GRV-F61E520E50,यार कितनी बार शिकायत करें flood water reached eletric box and sparks started 💢,यार कितनी बार शिकायत करें flood water reached eletric box and sparks started 💢,Hindi,Student,1,Drainage & Flood Control,Electricity,Drainage & Flood Control|Electricity,Critical,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,True,True,93,72,0.44,Ward-26
GRV-A91C63D308,খোলা ড্রেনে বাচ্চা পড়ে গেছে রেল ক্রসিংয়ের কাছে ভীষণ অবহেলা!!,খোলা ড্রেনে বাচ্চা পড়ে গেছে রেল ক্রসিংয়ের কাছে ভীষণ অবহেলা!!,Bengali,Low Literacy User,1,Drainage & Flood Control,,Drainage & Flood Control,Medium,Angry,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,91,96,0.87,Ward-90
GRV-6474A8E0D1,tree fell after storm and blocked ambulance route at the colony entrance,tree fell after storm and blocked ambulance route at the colony entrance,English,Low Literacy User,1,Disaster Management,,Disaster Management,Medium,Neutral,Genuine,,False,False,True,Relevant,Municipal/Governance,False,False,78,92,0.87,Ward-92
