complaint_id,complaint_text,language,department_label,priority_level,sentiment,ward_location
GRV-2024-102066,kids are in danger mosquitoes breeding in stagnant water near dairy booth after pipeline digging,English,Sanitation & Waste,High,Angry,Ward_07
GRV-2024-101669,extremely low pressure in public garedn,English,Water Supply,Critical,Neutral,Ward_19
GRV-2024-100484,Terrible situation entire area is dark outside temple!!!,English,Electricity,Critical,Angry,Ward_28
GRV-2024-102226,Bachao kal shaam se jhoole toot gaye hain!!!,Hinglish,Public Parks & Infrastructure,Critical,Frustrated,Ward_05
GRV-2024-102386,public toilet has no water after heavy rain,English,Public Parks & Infrastructure,Medium,Frustrated,Ward_07
GRV-2024-100738,huge pothole caused accident at colony gate,English,Roads & Traffic,High,Panic,Ward_27
GRV-2024-101770,SEWER LINE BLOCKED NEAR VEGETABLE MARKET!!!,English,Sanitation & Waste,Critical,Panic,Ward_11
GRV-2024-102188,stray dogs chasing kids after pipeline digging near dairy booth Completely unacceptable,English,Public Parks & Infrastructure,Critical,Panic,Ward_23
GRV-2024-102461,पेट्रोल पंप के पास त्योहार की भीड़ में पार्क जंगल बन गया है,Hindi,Public Parks & Infrastructure,High,Pleading,Ward_18
GRV-2024-101742,ATTENTION AFTER HEAVY RAIN SEWAGE MIXED WITH DRINKING WATER BESIDE HOSPITAL!!!,English,Water Supply,Critical,Panic,Ward_05
GRV-2024-100362,Taar gir gaya,Hindi,Electricity,Critical,Pleading,Ward_21
GRV-2024-100749,Kids are in danger road sinking enar railway crossing during festival crowd!!,English,Roads & Traffic,Critical,Angry,Ward_08
GRV-2024-102105,Arre yaar kchre s dhn a rha gvt schl k pass!!,Hinglish,Sanitation & Waste,Critical,Frustrated,Ward_12
GRV-2024-101646,NEAR BUS STAND TANKER DID NOT COME PLEASE CHECK IMMEDIATELY,English,Water Supply,High,Panic,Ward_10
GRV-2024-101026,रस्त्यावर पाणी साचले आहे मंडईजवळ धोका आहे,Marathi,Roads & Traffic,Low,Angry,Ward_11
GRV-2024-101030,divider completely broken after waterlogging near metro station,English,Roads & Traffic,High,Panic,Ward_07
GRV-2024-101868,Toxic smoke!!!,Hinglish,Sanitation & Waste,Critical,Panic,Ward_26
GRV-2024-101335,n spply t ll ner rlwy crssng,English,Water Supply,Critical,Frustrated,Ward_28
GRV-2024-102059,naali block,Hinglish,Sanitation & Waste,High,Frustrated,Ward_25
GRV-2024-101894,கொசுக்கள் அதிகம் மெட்ரோ நிலையம் அருகில் மின்வெட்டின் போது,Tamil,Sanitation & Waste,High,Angry,Ward_21
GRV-2024-100665,मीटर बॉक्स जल गया निर्माण कार्य के बाद कॉलोनी गेट पर,Hindi,Electricity,Critical,Neutral,Ward_11
GRV-2024-100364,सब्जी मंडी के पास निर्माण कार्य के बाद खतरा है ट्रांसफार्मर फट गया,Hindi,Electricity,High,Frustrated,Ward_25
GRV-2024-102292,SNCE YSTRDY VENING MISSNG TLS N PTHWAY BSD ATM,English,Public Parks & Infrastructure,High,Angry,Ward_20
GRV-2024-101239,TRFFC CHARAH P SGNAL KHRB PD H,Hinglish,Roads & Traffic,High,Angry,Ward_17
GRV-2024-100077,ट्रांसफार्मर से स्पार्किंग हो रही है एटीएम के सामने,Hindi,Electricity,High,Angry,Ward_20
GRV-2024-100027,மின் கம்பி அறுந்து தொங்குகிறது மின்வெட்டின் போது கோவில் வெளியே,Tamil,Electricity,Medium,Angry,Ward_10
GRV-2024-100473,road pe current aa raha hai hopsital ke bagal me ????,Hinglish,Electricity,Critical,Frustrated,Ward_16
GRV-2024-100525,heavy spark from transfomrer near vegetable market,English,Electricity,High,Pleading,Ward_15
GRV-2024-100725,ROAD PURA DHANS GAYA,Hinglish,Roads & Traffic,Low,Panic,Ward_18
GRV-2024-100055,Sparking!!,Tamil,Electricity,Medium,Frustrated,Ward_11
GRV-2024-100638,जीवित तार लटक रहा है बस स्टैंड के पास ????,Hindi,Electricity,Critical,Angry,Ward_25
GRV-2024-100302,SHORT CIRCUIT HO GAYA COLONY GATE PAR!!,Hinglish,Electricity,Critical,Angry,Ward_07
GRV-2024-100718,डिवाइडर टूट गया है मेट्रो स्टेशन के पास,Hindi,Roads & Traffic,High,Neutral,Ward_15
GRV-2024-101871,mosquitoes breeding in stagnant water!!!,English,Sanitation & Waste,Critical,Neutral,Ward_09
GRV-2024-100624,SINCE YESTERDAY EVENING ENTIRE AREA IS DARK,English,Electricity,Critical,Angry,Ward_28
GRV-2024-100007,মিটার বক্সে আগুন লেগেছে সবজি বাজারের কাছে তাড়াতাড়ি আসুন,Bengali,Electricity,Critical,Panic,Ward_17
GRV-2024-101280,BAARISH KE BAAD DIVIDER TOOT GAYA HAI APARTMENT KE BAGAL ME,Hinglish,Roads & Traffic,Critical,Angry,Ward_12
GRV-2024-100803,मॅनहोल उघडे आहे मंडईजवळ!!,Marathi,Roads & Traffic,Critical,Angry,Ward_12
GRV-2024-101049,रात के समय सड़क पर कीचड़ है कॉलोनी गेट पर,Hindi,Roads & Traffic,High,Angry,Ward_20
GRV-2024-100336,पाइपलाइन खुदाई के बाद खंभा गिर गया सरकारी स्कूल के पास,Hindi,Electricity,High,Angry,Ward_27
GRV-2024-101596,বিপদ রাতের বেলায় জলের প্রেসার কম!!,Bengali,Water Supply,Critical,Panic,Ward_27
GRV-2024-100047,transformer dead,English,Electricity,Critical,Neutral,Ward_23
GRV-2024-102152,பூங்கா விளக்குகள் எரியவில்லை இரவு நேரத்தில் கோவில் வெளியே,Tamil,Public Parks & Infrastructure,High,Panic,Ward_11
GRV-2024-100106,lv wre hangng near mtro stton ftr piplne dggng,English,Electricity,High,Frustrated,Ward_23
GRV-2024-100349,ट्रान्सफॉर्मरचा स्फोट झाला काल संध्याकाळपासून मेट्रो स्टेशनजवळ,Marathi,Electricity,High,Frustrated,Ward_02
GRV-2024-101079,DGGING LEFT NFNSHD BSID PRTMNT TWR,English,Roads & Traffic,High,Angry,Ward_06
GRV-2024-100238,कॉलोनी गेट पर ट्रांसफार्मर फट गया,Hindi,Electricity,Critical,Frustrated,Ward_16
GRV-2024-100213,ROAD PE CURRENT AA RAHA HAI MARKET ROAD PE BACHAO,Hinglish,Electricity,High,Angry,Ward_21
GRV-2024-101144,paani bhar gaya pura festival bheed me,Hinglish,Roads & Traffic,Critical,Panic,Ward_21
GRV-2024-102379,swings are dangerously broken in slum area,English,Public Parks & Infrastructure,Low,Frustrated,Ward_22
GRV-2024-101761,रात के समय सफाई नहीं हुई,Hindi,Sanitation & Waste,High,Panic,Ward_14
GRV-2024-100793,road andar ja raha hai raat ke time,Hinglish,Roads & Traffic,Low,Panic,Ward_29
GRV-2024-101096,manhole khula hai bus stand ke waha,Hinglish,Roads & Traffic,Critical,Pleading,Ward_18
GRV-2024-102206,waterlogging ke baad colony gate par awariya kutte peeche pad rahe,Hinglish,Public Parks & Infrastructure,Critical,Frustrated,Ward_05
GRV-2024-101739,Koi action kyu nahi le raha paani se badboo aa rahi mandir ke bahar,Hinglish,Water Supply,High,Angry,Ward_21
GRV-2024-102222,at nght tm mssng tls on pthway,English,Public Parks & Infrastructure,High,Frustrated,Ward_19
GRV-2024-100345,kal shaam se taar toot ke gir gaya market road pe,Hinglish,Electricity,Medium,Frustrated,Ward_22
GRV-2024-100523,कल शाम से कोचिंग सेंटर के बाहर खंभा गिर गया,Hindi,Electricity,Critical,Frustrated,Ward_01
GRV-2024-100232,bus stand ke waha short cicruit ho gaya,Hinglish,Electricity,High,Pleading,Ward_12
GRV-2024-100644,जीवित तार लटक रहा है डेयरी बूथ के पास,Hindi,Electricity,Critical,Angry,Ward_08
GRV-2024-101917,macchr bht h gay,Hinglish,Sanitation & Waste,High,Pleading,Ward_14
GRV-2024-102170,stray dogs chasing kids suddenly today URGENT,English,Public Parks & Infrastructure,Critical,Panic,Ward_15
GRV-2024-101428,आपातकाल त्योहार की भीड़ में टैंकर नहीं आया,Hindi,Water Supply,Medium,Panic,Ward_13
GRV-2024-100533,puri colony me andhera hai waterlogging ke baad,Hinglish,Electricity,Critical,Angry,Ward_15
GRV-2024-102171,मदद करें रात के समय पार्क की लाइट खराब है एटीएम के सामने,Hindi,Public Parks & Infrastructure,High,Neutral,Ward_18
GRV-2024-100603,TRNSFRMR SE CHINGAR A RAHI BH RT K TIM,Hinglish,Electricity,Critical,Panic,Ward_19
GRV-2024-101489,Paani nahi aa raha,Tamil,Water Supply,High,Frustrated,Ward_03
GRV-2024-101857,GVT SCHL KE PASS MR JNWR PADA H WTRLGGNG K BD,Hinglish,Sanitation & Waste,Medium,Angry,Ward_14
GRV-2024-101426,TOOFAN KE TIME TANKER NAHI AAYA RAILWAY CROSSING PE,Hinglish,Water Supply,High,Panic,Ward_02
GRV-2024-101074,বিদ্যুৎ বিভ্রাটের সময় রাস্তা খোঁড়াখুঁড়ি পড়ে আছে হাসপাতালের সামনে,Bengali,Roads & Traffic,Critical,Pleading,Ward_05
GRV-2024-102005,मच्छर बहुत हो गए हैं कॉलोनी गेट पर स्थिति बहुत खराब है,Hindi,Sanitation & Waste,High,Neutral,Ward_16
GRV-2024-100060,transformer blast ho gaya waterlogging ke baad petrol pump ke pass,Hinglish,Electricity,High,Panic,Ward_26
GRV-2024-101940,sf nh h rt k tm grdn m ????,Hinglish,Sanitation & Waste,Critical,Panic,Ward_03
GRV-2024-100092,toofan ke time transformer se chingari aa rahi!!!,Hinglish,Electricity,Critical,Neutral,Ward_23
GRV-2024-100666,खंभा गिर गया एटीएम के सामने,Hindi,Electricity,Medium,Panic,Ward_27
GRV-2024-101720,NO SPPLY T LL SDDENLY TDAY BESID PARTMNT TWR ????,English,Water Supply,Critical,Angry,Ward_23
GRV-2024-102246,pblic tilet hs n watr ftr cnstructon wrk,English,Public Parks & Infrastructure,Medium,Panic,Ward_21
GRV-2024-100280,meter me aag lga gayi colony gate par,Hinglish,Electricity,High,Pleading,Ward_28
GRV-2024-101719,DURING POWER CUT FOUL SMELLING WATER BESIDE APARTMENT TOWER!!,English,Water Supply,Critical,Panic,Ward_27
GRV-2024-101725,शाळेजवळ धोका आहे पाईपलाईन फुटली,Marathi,Water Supply,Critical,Panic,Ward_14
GRV-2024-100359,तार तुटून पडली आहे रेल्वे क्रॉसिंगजवळ!!!,Marathi,Electricity,Critical,Panic,Ward_23
GRV-2024-101748,pressure bohot kam hai railway crossing pe,Hinglish,Water Supply,Critical,Neutral,Ward_09
GRV-2024-101543,Terrible situation foul smellnig water at colony gate!!!,English,Water Supply,Critical,Angry,Ward_26
GRV-2024-101397,नल सूखे हैं त्योहार की भीड़ में सब्जी मंडी के पास!!,Hindi,Water Supply,Critical,Panic,Ward_15
GRV-2024-101803,swer lin blockd utsd cachng cntr,English,Sanitation & Waste,Medium,Frustrated,Ward_19
GRV-2024-100847,road pura dhans gaya,Hinglish,Roads & Traffic,Medium,Neutral,Ward_24
GRV-2024-101206,during power cut huge pothole causde accident,English,Roads & Traffic,Critical,Angry,Ward_18
GRV-2024-102262,आवारा कुत्ते बच्चों के पीछे भाग रहे हैं कोचिंग सेंटर के बाहर कल शाम से ????,Hindi,Public Parks & Infrastructure,Critical,Panic,Ward_03
GRV-2024-100760,why s nobdy lstenng hg pthl caused accdent besde tm,English,Roads & Traffic,Low,Panic,Ward_04
GRV-2024-100110,govt school ke pass puri colony me andhera hai waterlogging ke baad,Hinglish,Electricity,High,Frustrated,Ward_23
GRV-2024-100042,meter me aag lag gayi construction ke bada!!!,Hinglish,Electricity,Critical,Neutral,Ward_03
GRV-2024-100125,SLUM AREA ME ROAD PE CURRENT AA RAHA HAI POWER CUT KE TIME ????,Hinglish,Electricity,Critical,Panic,Ward_05
GRV-2024-100204,Aag lag gyi,English,Electricity,Critical,Panic,Ward_01
GRV-2024-101473,PAANI SE BADBOO AA RAHI RAIWLAY CROSSING PE,Hinglish,Water Supply,High,Angry,Ward_29
GRV-2024-100052,ஐயா தயவுசெய்து உதவுங்கள் மின்வெட்டின் போது மின் கம்பி அறுந்து தொங்குகிறது பஸ் ஸ்டாண்ட் அருகில்,Tamil,Electricity,Critical,Pleading,Ward_12
GRV-2024-100545,aaj achanak puri colony me andhera hai traffic chauraha pe,Hinglish,Electricity,High,Angry,Ward_26
GRV-2024-100068,HIGH TENSION LINE BROKE NEAR METRO STATION!!,English,Electricity,Critical,Panic,Ward_16
GRV-2024-102223,पार्क की लाइट खराब है डेयरी बूथ के पास,Hindi,Public Parks & Infrastructure,Critical,Angry,Ward_26
GRV-2024-101951,grbag overflwng n rd Pls chck immeditly ????,English,Sanitation & Waste,Critical,Pleading,Ward_21
GRV-2024-102197,awry kutt peeche pd rh prtmnt k bgl m,Hinglish,Public Parks & Infrastructure,Low,Neutral,Ward_27
GRV-2024-101908,NAALI BLOCK!!!,Hinglish,Sanitation & Waste,Critical,Angry,Ward_16
GRV-2024-101424,no supply at all druing festival crowd in public garden,English,Water Supply,High,Panic,Ward_28
GRV-2024-100183,transformer se chingari aa rahi baarish ke baad atm ke saamne,Hinglish,Electricity,Critical,Frustrated,Ward_24
GRV-2024-100137,রাস্তায় কারেন্ট ছড়াচ্ছে কেউ শুনছে না ঝড়ের সময়,Bengali,Electricity,Critical,Frustrated,Ward_13
GRV-2024-100899,near bus stand open manhole Sir pls help!!!,English,Roads & Traffic,Critical,Frustrated,Ward_27
GRV-2024-100796,कोणीही ऐकत नाही मोठा खड्डा पडला आहे रेल्वे क्रॉसिंगजवळ रात्रीच्या वेळी,Marathi,Roads & Traffic,High,Angry,Ward_13
GRV-2024-100132,शॉर्ट सर्किट झाले बस स्टँडजवळ!!,Marathi,Electricity,Critical,Panic,Ward_17
GRV-2024-100080,shrt crcit hppnd nr bs stnd,English,Electricity,High,Frustrated,Ward_06
GRV-2024-101586,Attention outside coaching center sewage mixed with drinking water,English,Water Supply,High,Frustrated,Ward_17
GRV-2024-102157,constrcton k bd gym k sman tot gya,Hinglish,Public Parks & Infrastructure,Critical,Pleading,Ward_04
GRV-2024-100758,signal kharab pada hai power cut ke time,Hinglish,Roads & Traffic,Medium,Pleading,Ward_19
GRV-2024-100541,HGH TNSN LN BROKE N MRKT RD,English,Electricity,Critical,Panic,Ward_20
GRV-2024-101019,ROAD PURA DHANS GAYA COACHING CENTRE KE BAHAR,Hinglish,Roads & Traffic,Low,Panic,Ward_20
GRV-2024-101766,mrgncy h aj chank kchra rod pr fl rh clny gt pr,Hinglish,Sanitation & Waste,High,Angry,Ward_08
GRV-2024-100983,Rd tot gy!!!,Hinglish,Roads & Traffic,Critical,Pleading,Ward_17
GRV-2024-102231,gym k smn tt gy fstval bhd me dry bth k pss,Hinglish,Public Parks & Infrastructure,Low,Panic,Ward_21
GRV-2024-100165,nr dry both shrt crcuit hppnd,English,Electricity,High,Angry,Ward_12
GRV-2024-100248,govt school ke pass khamba gir gaya,Hinglish,Electricity,Critical,Frustrated,Ward_09
GRV-2024-101331,xtremely lw prssur dring festvl crwd nr metr sttion,English,Water Supply,High,Angry,Ward_28
GRV-2024-100446,सड़क पर करंट फैल रहा है निर्माण कार्य के बाद मेट्रो स्टेशन के पास,Hindi,Electricity,Medium,Angry,Ward_11
GRV-2024-101776,MRGENCY HI AJ ACHNK GTTR K PAN GHR M A RAHA RLWY CRSSNG PE,Hinglish,Sanitation & Waste,Critical,Angry,Ward_12
GRV-2024-100858,traffic chauraha pe power cut ke time bohot bada gaddha ban gaya ????,Hinglish,Roads & Traffic,Critical,Neutral,Ward_10
GRV-2024-101358,K CTN KYU NH L RHA TNKR NH Y,Hinglish,Water Supply,High,Angry,Ward_01
GRV-2024-101861,கழிவுநீர் வீட்டிற்குள் ரயில்வே கிராசிங் அருகில்!!!,Tamil,Sanitation & Waste,Critical,Frustrated,Ward_03
GRV-2024-100097,please check immediately after waterlogging entire area is dark at traffic square,English,Electricity,High,Panic,Ward_26
